"HOOD_158","year","theft_count","neighbourhood_name","TSNS.DESIGNATION","population","low_income","income","housing_cost","unemployment","auto_theft_rate"
"065",2025,23,"Greenwood-Coxwell","Not an NIA or Emerging Neighbourhood",14120,12,93000,1620,12,16.2889518413598
"066",2014,12,"Danforth","Not an NIA or Emerging Neighbourhood",9305,10.3,98000,820,12,12.8962923159592
"066",2015,8,"Danforth","Not an NIA or Emerging Neighbourhood",9305,10.3,98000,820,12,8.59752821063944
"066",2016,6,"Danforth","Not an NIA or Emerging Neighbourhood",9305,10.3,98000,820,12,6.44814615797958
"066",2017,6,"Danforth","Not an NIA or Emerging Neighbourhood",9305,10.3,98000,820,12,6.44814615797958
"066",2018,14,"Danforth","Not an NIA or Emerging Neighbourhood",9305,10.3,98000,820,12,15.045674368619
"066",2019,13,"Danforth","Not an NIA or Emerging Neighbourhood",9305,10.3,98000,820,12,13.9709833422891
"066",2020,10,"Danforth","Not an NIA or Emerging Neighbourhood",9305,10.3,98000,820,12,10.7469102632993
"066",2021,21,"Danforth","Not an NIA or Emerging Neighbourhood",9305,10.3,98000,820,12,22.5685115529285
"066",2022,26,"Danforth","Not an NIA or Emerging Neighbourhood",9305,10.3,98000,820,12,27.9419666845782
"066",2023,26,"Danforth","Not an NIA or Emerging Neighbourhood",9305,10.3,98000,820,12,27.9419666845782
"066",2024,25,"Danforth","Not an NIA or Emerging Neighbourhood",9305,10.3,98000,820,12,26.8672756582483
"066",2025,26,"Danforth","Not an NIA or Emerging Neighbourhood",9305,10.3,98000,820,12,27.9419666845782
"067",2014,4,"Playter Estates-Danforth","Not an NIA or Emerging Neighbourhood",7680,10.7,87000,1040,14,5.20833333333333
"067",2015,9,"Playter Estates-Danforth","Not an NIA or Emerging Neighbourhood",7680,10.7,87000,1040,14,11.71875
"067",2016,10,"Playter Estates-Danforth","Not an NIA or Emerging Neighbourhood",7680,10.7,87000,1040,14,13.0208333333333
"067",2017,8,"Playter Estates-Danforth","Not an NIA or Emerging Neighbourhood",7680,10.7,87000,1040,14,10.4166666666667
"067",2018,12,"Playter Estates-Danforth","Not an NIA or Emerging Neighbourhood",7680,10.7,87000,1040,14,15.625
"067",2019,9,"Playter Estates-Danforth","Not an NIA or Emerging Neighbourhood",7680,10.7,87000,1040,14,11.71875
"067",2020,8,"Playter Estates-Danforth","Not an NIA or Emerging Neighbourhood",7680,10.7,87000,1040,14,10.4166666666667
"067",2021,7,"Playter Estates-Danforth","Not an NIA or Emerging Neighbourhood",7680,10.7,87000,1040,14,9.11458333333333
"067",2022,19,"Playter Estates-Danforth","Not an NIA or Emerging Neighbourhood",7680,10.7,87000,1040,14,24.7395833333333
"067",2023,32,"Playter Estates-Danforth","Not an NIA or Emerging Neighbourhood",7680,10.7,87000,1040,14,41.6666666666667
"067",2024,17,"Playter Estates-Danforth","Not an NIA or Emerging Neighbourhood",7680,10.7,87000,1040,14,22.1354166666667
"067",2025,21,"Playter Estates-Danforth","Not an NIA or Emerging Neighbourhood",7680,10.7,87000,1040,14,27.34375
"068",2014,12,"North Riverdale","Not an NIA or Emerging Neighbourhood",11290,8.3,108000,1370,9.1,10.6288751107174
"068",2015,10,"North Riverdale","Not an NIA or Emerging Neighbourhood",11290,8.3,108000,1370,9.1,8.85739592559787
"068",2016,7,"North Riverdale","Not an NIA or Emerging Neighbourhood",11290,8.3,108000,1370,9.1,6.20017714791851
"068",2017,9,"North Riverdale","Not an NIA or Emerging Neighbourhood",11290,8.3,108000,1370,9.1,7.97165633303809
"068",2018,11,"North Riverdale","Not an NIA or Emerging Neighbourhood",11290,8.3,108000,1370,9.1,9.74313551815766
"068",2019,22,"North Riverdale","Not an NIA or Emerging Neighbourhood",11290,8.3,108000,1370,9.1,19.4862710363153
"068",2020,14,"North Riverdale","Not an NIA or Emerging Neighbourhood",11290,8.3,108000,1370,9.1,12.400354295837
"068",2021,14,"North Riverdale","Not an NIA or Emerging Neighbourhood",11290,8.3,108000,1370,9.1,12.400354295837
"068",2022,28,"North Riverdale","Not an NIA or Emerging Neighbourhood",11290,8.3,108000,1370,9.1,24.800708591674
"068",2023,27,"North Riverdale","Not an NIA or Emerging Neighbourhood",11290,8.3,108000,1370,9.1,23.9149689991143
"068",2024,24,"North Riverdale","Not an NIA or Emerging Neighbourhood",11290,8.3,108000,1370,9.1,21.2577502214349
"068",2025,13,"North Riverdale","Not an NIA or Emerging Neighbourhood",11290,8.3,108000,1370,9.1,11.5146147032772
"069",2014,4,"Blake-Jones","Not an NIA or Emerging Neighbourhood",7475,15.2,86000,715,13.4,5.35117056856187
"069",2015,2,"Blake-Jones","Not an NIA or Emerging Neighbourhood",7475,15.2,86000,715,13.4,2.67558528428094
"069",2016,5,"Blake-Jones","Not an NIA or Emerging Neighbourhood",7475,15.2,86000,715,13.4,6.68896321070234
"069",2017,8,"Blake-Jones","Not an NIA or Emerging Neighbourhood",7475,15.2,86000,715,13.4,10.7023411371237
"069",2018,11,"Blake-Jones","Not an NIA or Emerging Neighbourhood",7475,15.2,86000,715,13.4,14.7157190635451
"069",2019,8,"Blake-Jones","Not an NIA or Emerging Neighbourhood",7475,15.2,86000,715,13.4,10.7023411371237
"069",2020,7,"Blake-Jones","Not an NIA or Emerging Neighbourhood",7475,15.2,86000,715,13.4,9.36454849498328
"069",2021,6,"Blake-Jones","Not an NIA or Emerging Neighbourhood",7475,15.2,86000,715,13.4,8.02675585284281
"069",2022,8,"Blake-Jones","Not an NIA or Emerging Neighbourhood",7475,15.2,86000,715,13.4,10.7023411371237
"069",2023,6,"Blake-Jones","Not an NIA or Emerging Neighbourhood",7475,15.2,86000,715,13.4,8.02675585284281
"069",2024,5,"Blake-Jones","Not an NIA or Emerging Neighbourhood",7475,15.2,86000,715,13.4,6.68896321070234
"069",2025,12,"Blake-Jones","Not an NIA or Emerging Neighbourhood",7475,15.2,86000,715,13.4,16.0535117056856
"070",2014,20,"South Riverdale","Not an NIA or Emerging Neighbourhood",27815,11.7,1e+05,3305,13,7.19036491101923
"070",2015,26,"South Riverdale","Not an NIA or Emerging Neighbourhood",27815,11.7,1e+05,3305,13,9.347474384325
"070",2016,28,"South Riverdale","Not an NIA or Emerging Neighbourhood",27815,11.7,1e+05,3305,13,10.0665108754269
"070",2017,40,"South Riverdale","Not an NIA or Emerging Neighbourhood",27815,11.7,1e+05,3305,13,14.3807298220385
"070",2018,35,"South Riverdale","Not an NIA or Emerging Neighbourhood",27815,11.7,1e+05,3305,13,12.5831385942837
"070",2019,43,"South Riverdale","Not an NIA or Emerging Neighbourhood",27815,11.7,1e+05,3305,13,15.4592845586914
"070",2020,41,"South Riverdale","Not an NIA or Emerging Neighbourhood",27815,11.7,1e+05,3305,13,14.7402480675894
"070",2021,46,"South Riverdale","Not an NIA or Emerging Neighbourhood",27815,11.7,1e+05,3305,13,16.5378392953442
"070",2022,79,"South Riverdale","Not an NIA or Emerging Neighbourhood",27815,11.7,1e+05,3305,13,28.401941398526
"070",2023,83,"South Riverdale","Not an NIA or Emerging Neighbourhood",27815,11.7,1e+05,3305,13,29.8400143807298
"070",2024,92,"South Riverdale","Not an NIA or Emerging Neighbourhood",27815,11.7,1e+05,3305,13,33.0756785906885
"070",2025,69,"South Riverdale","Not an NIA or Emerging Neighbourhood",27815,11.7,1e+05,3305,13,24.8067589430164
"071",2014,9,"Cabbagetown-South St. James Town","Not an NIA or Emerging Neighbourhood",11020,15,76500,1985,12.9,8.16696914700544
"071",2015,7,"Cabbagetown-South St. James Town","Not an NIA or Emerging Neighbourhood",11020,15,76500,1985,12.9,6.35208711433757
"071",2016,14,"Cabbagetown-South St. James Town","Not an NIA or Emerging Neighbourhood",11020,15,76500,1985,12.9,12.7041742286751
"071",2017,5,"Cabbagetown-South St. James Town","Not an NIA or Emerging Neighbourhood",11020,15,76500,1985,12.9,4.53720508166969
"071",2018,19,"Cabbagetown-South St. James Town","Not an NIA or Emerging Neighbourhood",11020,15,76500,1985,12.9,17.2413793103448
"071",2019,22,"Cabbagetown-South St. James Town","Not an NIA or Emerging Neighbourhood",11020,15,76500,1985,12.9,19.9637023593466
"071",2020,13,"Cabbagetown-South St. James Town","Not an NIA or Emerging Neighbourhood",11020,15,76500,1985,12.9,11.7967332123412
"071",2021,5,"Cabbagetown-South St. James Town","Not an NIA or Emerging Neighbourhood",11020,15,76500,1985,12.9,4.53720508166969
"071",2022,19,"Cabbagetown-South St. James Town","Not an NIA or Emerging Neighbourhood",11020,15,76500,1985,12.9,17.2413793103448
"071",2023,20,"Cabbagetown-South St. James Town","Not an NIA or Emerging Neighbourhood",11020,15,76500,1985,12.9,18.1488203266788
"071",2024,14,"Cabbagetown-South St. James Town","Not an NIA or Emerging Neighbourhood",11020,15,76500,1985,12.9,12.7041742286751
"071",2025,12,"Cabbagetown-South St. James Town","Not an NIA or Emerging Neighbourhood",11020,15,76500,1985,12.9,10.8892921960073
"072",2014,9,"Regent Park","Neighbourhood Improvement Area",12750,22.9,65500,2000,17.3,7.05882352941177
"072",2015,16,"Regent Park","Neighbourhood Improvement Area",12750,22.9,65500,2000,17.3,12.5490196078431
"072",2016,4,"Regent Park","Neighbourhood Improvement Area",12750,22.9,65500,2000,17.3,3.13725490196078
"072",2017,11,"Regent Park","Neighbourhood Improvement Area",12750,22.9,65500,2000,17.3,8.62745098039216
"072",2018,11,"Regent Park","Neighbourhood Improvement Area",12750,22.9,65500,2000,17.3,8.62745098039216
"072",2019,26,"Regent Park","Neighbourhood Improvement Area",12750,22.9,65500,2000,17.3,20.3921568627451
"072",2020,9,"Regent Park","Neighbourhood Improvement Area",12750,22.9,65500,2000,17.3,7.05882352941177
"072",2021,9,"Regent Park","Neighbourhood Improvement Area",12750,22.9,65500,2000,17.3,7.05882352941177
"072",2022,12,"Regent Park","Neighbourhood Improvement Area",12750,22.9,65500,2000,17.3,9.41176470588235
"072",2023,17,"Regent Park","Neighbourhood Improvement Area",12750,22.9,65500,2000,17.3,13.3333333333333
"072",2024,12,"Regent Park","Neighbourhood Improvement Area",12750,22.9,65500,2000,17.3,9.41176470588235
"072",2025,16,"Regent Park","Neighbourhood Improvement Area",12750,22.9,65500,2000,17.3,12.5490196078431
"073",2014,26,"Moss Park","Not an NIA or Emerging Neighbourhood",21490,23.3,65000,4695,14.6,12.0986505351326
"073",2015,20,"Moss Park","Not an NIA or Emerging Neighbourhood",21490,23.3,65000,4695,14.6,9.30665425779432
"073",2016,21,"Moss Park","Not an NIA or Emerging Neighbourhood",21490,23.3,65000,4695,14.6,9.77198697068404
"073",2017,23,"Moss Park","Not an NIA or Emerging Neighbourhood",21490,23.3,65000,4695,14.6,10.7026523964635
"073",2018,58,"Moss Park","Not an NIA or Emerging Neighbourhood",21490,23.3,65000,4695,14.6,26.9892973476035
"073",2019,41,"Moss Park","Not an NIA or Emerging Neighbourhood",21490,23.3,65000,4695,14.6,19.0786412284784
"073",2020,38,"Moss Park","Not an NIA or Emerging Neighbourhood",21490,23.3,65000,4695,14.6,17.6826430898092
"073",2021,53,"Moss Park","Not an NIA or Emerging Neighbourhood",21490,23.3,65000,4695,14.6,24.662633783155
"073",2022,60,"Moss Park","Not an NIA or Emerging Neighbourhood",21490,23.3,65000,4695,14.6,27.919962773383
"073",2023,44,"Moss Park","Not an NIA or Emerging Neighbourhood",21490,23.3,65000,4695,14.6,20.4746393671475
"073",2024,37,"Moss Park","Not an NIA or Emerging Neighbourhood",21490,23.3,65000,4695,14.6,17.2173103769195
"073",2025,24,"Moss Park","Not an NIA or Emerging Neighbourhood",21490,23.3,65000,4695,14.6,11.1679851093532
"074",2014,25,"North St. James Town","Not an NIA or Emerging Neighbourhood",18535,21.9,59200,3350,17.5,13.4879956838414
"074",2015,11,"North St. James Town","Not an NIA or Emerging Neighbourhood",18535,21.9,59200,3350,17.5,5.93471810089021
"074",2016,22,"North St. James Town","Not an NIA or Emerging Neighbourhood",18535,21.9,59200,3350,17.5,11.8694362017804
"074",2017,15,"North St. James Town","Not an NIA or Emerging Neighbourhood",18535,21.9,59200,3350,17.5,8.09279741030483
"074",2018,13,"North St. James Town","Not an NIA or Emerging Neighbourhood",18535,21.9,59200,3350,17.5,7.01375775559752
"074",2019,17,"North St. James Town","Not an NIA or Emerging Neighbourhood",18535,21.9,59200,3350,17.5,9.17183706501214
"074",2020,31,"North St. James Town","Not an NIA or Emerging Neighbourhood",18535,21.9,59200,3350,17.5,16.7251146479633
"074",2021,20,"North St. James Town","Not an NIA or Emerging Neighbourhood",18535,21.9,59200,3350,17.5,10.7903965470731
"074",2022,16,"North St. James Town","Not an NIA or Emerging Neighbourhood",18535,21.9,59200,3350,17.5,8.63231723765848
"074",2023,11,"North St. James Town","Not an NIA or Emerging Neighbourhood",18535,21.9,59200,3350,17.5,5.93471810089021
"074",2024,16,"North St. James Town","Not an NIA or Emerging Neighbourhood",18535,21.9,59200,3350,17.5,8.63231723765848
"074",2025,19,"North St. James Town","Not an NIA or Emerging Neighbourhood",18535,21.9,59200,3350,17.5,10.2508767197195
"078",2014,27,"Kensington-Chinatown","Not an NIA or Emerging Neighbourhood",18120,23,62000,3925,17.7,14.9006622516556
"078",2015,24,"Kensington-Chinatown","Not an NIA or Emerging Neighbourhood",18120,23,62000,3925,17.7,13.2450331125828
"078",2016,31,"Kensington-Chinatown","Not an NIA or Emerging Neighbourhood",18120,23,62000,3925,17.7,17.1081677704194
"078",2017,32,"Kensington-Chinatown","Not an NIA or Emerging Neighbourhood",18120,23,62000,3925,17.7,17.6600441501104
"078",2018,27,"Kensington-Chinatown","Not an NIA or Emerging Neighbourhood",18120,23,62000,3925,17.7,14.9006622516556
"078",2019,43,"Kensington-Chinatown","Not an NIA or Emerging Neighbourhood",18120,23,62000,3925,17.7,23.7306843267108
"078",2020,57,"Kensington-Chinatown","Not an NIA or Emerging Neighbourhood",18120,23,62000,3925,17.7,31.4569536423841
"078",2021,24,"Kensington-Chinatown","Not an NIA or Emerging Neighbourhood",18120,23,62000,3925,17.7,13.2450331125828
"078",2022,40,"Kensington-Chinatown","Not an NIA or Emerging Neighbourhood",18120,23,62000,3925,17.7,22.075055187638
"078",2023,53,"Kensington-Chinatown","Not an NIA or Emerging Neighbourhood",18120,23,62000,3925,17.7,29.2494481236203
"078",2024,26,"Kensington-Chinatown","Not an NIA or Emerging Neighbourhood",18120,23,62000,3925,17.7,14.3487858719647
"078",2025,27,"Kensington-Chinatown","Not an NIA or Emerging Neighbourhood",18120,23,62000,3925,17.7,14.9006622516556
"079",2014,10,"University","Not an NIA or Emerging Neighbourhood",6435,14.6,80000,1145,15.3,15.5400155400155
"079",2015,11,"University","Not an NIA or Emerging Neighbourhood",6435,14.6,80000,1145,15.3,17.0940170940171
"079",2016,18,"University","Not an NIA or Emerging Neighbourhood",6435,14.6,80000,1145,15.3,27.972027972028
"079",2017,7,"University","Not an NIA or Emerging Neighbourhood",6435,14.6,80000,1145,15.3,10.8780108780109
"079",2018,12,"University","Not an NIA or Emerging Neighbourhood",6435,14.6,80000,1145,15.3,18.6480186480186
"079",2019,11,"University","Not an NIA or Emerging Neighbourhood",6435,14.6,80000,1145,15.3,17.0940170940171
"079",2020,6,"University","Not an NIA or Emerging Neighbourhood",6435,14.6,80000,1145,15.3,9.32400932400932
"079",2021,9,"University","Not an NIA or Emerging Neighbourhood",6435,14.6,80000,1145,15.3,13.986013986014
"079",2022,16,"University","Not an NIA or Emerging Neighbourhood",6435,14.6,80000,1145,15.3,24.8640248640249
"079",2023,9,"University","Not an NIA or Emerging Neighbourhood",6435,14.6,80000,1145,15.3,13.986013986014
"079",2024,13,"University","Not an NIA or Emerging Neighbourhood",6435,14.6,80000,1145,15.3,20.2020202020202
"079",2025,15,"University","Not an NIA or Emerging Neighbourhood",6435,14.6,80000,1145,15.3,23.3100233100233
"080",2014,18,"Palmerston-Little Italy","Not an NIA or Emerging Neighbourhood",13120,10.9,88000,2205,11.2,13.719512195122
"080",2015,16,"Palmerston-Little Italy","Not an NIA or Emerging Neighbourhood",13120,10.9,88000,2205,11.2,12.1951219512195
"080",2016,18,"Palmerston-Little Italy","Not an NIA or Emerging Neighbourhood",13120,10.9,88000,2205,11.2,13.719512195122
"080",2017,15,"Palmerston-Little Italy","Not an NIA or Emerging Neighbourhood",13120,10.9,88000,2205,11.2,11.4329268292683
"080",2018,22,"Palmerston-Little Italy","Not an NIA or Emerging Neighbourhood",13120,10.9,88000,2205,11.2,16.7682926829268
"080",2019,15,"Palmerston-Little Italy","Not an NIA or Emerging Neighbourhood",13120,10.9,88000,2205,11.2,11.4329268292683
"080",2020,16,"Palmerston-Little Italy","Not an NIA or Emerging Neighbourhood",13120,10.9,88000,2205,11.2,12.1951219512195
"080",2021,10,"Palmerston-Little Italy","Not an NIA or Emerging Neighbourhood",13120,10.9,88000,2205,11.2,7.6219512195122
"080",2022,27,"Palmerston-Little Italy","Not an NIA or Emerging Neighbourhood",13120,10.9,88000,2205,11.2,20.5792682926829
"080",2023,16,"Palmerston-Little Italy","Not an NIA or Emerging Neighbourhood",13120,10.9,88000,2205,11.2,12.1951219512195
"080",2024,15,"Palmerston-Little Italy","Not an NIA or Emerging Neighbourhood",13120,10.9,88000,2205,11.2,11.4329268292683
"080",2025,16,"Palmerston-Little Italy","Not an NIA or Emerging Neighbourhood",13120,10.9,88000,2205,11.2,12.1951219512195
"081",2014,11,"Trinity-Bellwoods","Not an NIA or Emerging Neighbourhood",15415,11,92000,2280,12.7,7.13590658449562
"081",2015,16,"Trinity-Bellwoods","Not an NIA or Emerging Neighbourhood",15415,11,92000,2280,12.7,10.3795004865391
"081",2016,21,"Trinity-Bellwoods","Not an NIA or Emerging Neighbourhood",15415,11,92000,2280,12.7,13.6230943885825
"081",2017,19,"Trinity-Bellwoods","Not an NIA or Emerging Neighbourhood",15415,11,92000,2280,12.7,12.3256568277652
"081",2018,22,"Trinity-Bellwoods","Not an NIA or Emerging Neighbourhood",15415,11,92000,2280,12.7,14.2718131689912
"081",2019,25,"Trinity-Bellwoods","Not an NIA or Emerging Neighbourhood",15415,11,92000,2280,12.7,16.2179695102173
"081",2020,16,"Trinity-Bellwoods","Not an NIA or Emerging Neighbourhood",15415,11,92000,2280,12.7,10.3795004865391
"081",2021,20,"Trinity-Bellwoods","Not an NIA or Emerging Neighbourhood",15415,11,92000,2280,12.7,12.9743756081739
"081",2022,28,"Trinity-Bellwoods","Not an NIA or Emerging Neighbourhood",15415,11,92000,2280,12.7,18.1641258514434
"081",2023,29,"Trinity-Bellwoods","Not an NIA or Emerging Neighbourhood",15415,11,92000,2280,12.7,18.8128446318521
"081",2024,27,"Trinity-Bellwoods","Not an NIA or Emerging Neighbourhood",15415,11,92000,2280,12.7,17.5154070710347
"081",2025,12,"Trinity-Bellwoods","Not an NIA or Emerging Neighbourhood",15415,11,92000,2280,12.7,7.78462536490431
"083",2014,9,"Dufferin Grove","Not an NIA or Emerging Neighbourhood",11215,11.7,78000,1880,14.4,8.02496656263932
"083",2015,8,"Dufferin Grove","Not an NIA or Emerging Neighbourhood",11215,11.7,78000,1880,14.4,7.13330361123495
"083",2016,10,"Dufferin Grove","Not an NIA or Emerging Neighbourhood",11215,11.7,78000,1880,14.4,8.91662951404369
"083",2017,11,"Dufferin Grove","Not an NIA or Emerging Neighbourhood",11215,11.7,78000,1880,14.4,9.80829246544806
"083",2018,19,"Dufferin Grove","Not an NIA or Emerging Neighbourhood",11215,11.7,78000,1880,14.4,16.941596076683
"083",2019,4,"Dufferin Grove","Not an NIA or Emerging Neighbourhood",11215,11.7,78000,1880,14.4,3.56665180561748
"083",2020,16,"Dufferin Grove","Not an NIA or Emerging Neighbourhood",11215,11.7,78000,1880,14.4,14.2666072224699
"083",2021,20,"Dufferin Grove","Not an NIA or Emerging Neighbourhood",11215,11.7,78000,1880,14.4,17.8332590280874
