"HOOD_158","year","CSI_CATEGORY","crime_count","neighbourhood_name","TSNS.DESIGNATION"
"157",2025,"Robbery",11,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2025,"Theft Over",1,"Bendale South","Not an NIA or Emerging Neighbourhood"
"158",2014,"Assault",89,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2014,"Auto Theft",28,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2014,"Break and Enter",54,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2014,"Robbery",19,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2014,"Theft Over",2,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2015,"Assault",58,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2015,"Auto Theft",28,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2015,"Break and Enter",57,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2015,"Robbery",13,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2015,"Theft Over",7,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2016,"Assault",81,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2016,"Auto Theft",35,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2016,"Break and Enter",40,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2016,"Robbery",20,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2016,"Theft Over",6,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2017,"Assault",73,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2017,"Auto Theft",25,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2017,"Break and Enter",40,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2017,"Robbery",25,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2017,"Theft Over",7,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2018,"Assault",86,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2018,"Auto Theft",40,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2018,"Break and Enter",48,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2018,"Robbery",15,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2018,"Theft Over",5,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2019,"Assault",81,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2019,"Auto Theft",57,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2019,"Break and Enter",51,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2019,"Robbery",15,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2019,"Theft Over",8,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2020,"Assault",78,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2020,"Auto Theft",50,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2020,"Break and Enter",43,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2020,"Robbery",16,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2020,"Theft Over",6,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2021,"Assault",58,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2021,"Auto Theft",60,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2021,"Break and Enter",44,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2021,"Robbery",11,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2021,"Theft Over",6,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2022,"Assault",92,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2022,"Auto Theft",94,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2022,"Break and Enter",53,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2022,"Robbery",26,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2022,"Theft Over",9,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2023,"Assault",140,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2023,"Auto Theft",172,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2023,"Break and Enter",58,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2023,"Robbery",12,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2023,"Theft Over",13,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2024,"Assault",137,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2024,"Auto Theft",86,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2024,"Break and Enter",95,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2024,"Robbery",17,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2024,"Theft Over",13,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2025,"Assault",97,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2025,"Auto Theft",47,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2025,"Break and Enter",81,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2025,"Robbery",11,"Islington","Not an NIA or Emerging Neighbourhood"
"158",2025,"Theft Over",15,"Islington","Not an NIA or Emerging Neighbourhood"
"159",2014,"Assault",148,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2014,"Auto Theft",68,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2014,"Break and Enter",57,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2014,"Robbery",20,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2014,"Theft Over",36,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2015,"Assault",157,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2015,"Auto Theft",82,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2015,"Break and Enter",86,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2015,"Robbery",23,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2015,"Theft Over",37,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2016,"Assault",134,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2016,"Auto Theft",103,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2016,"Break and Enter",64,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2016,"Robbery",21,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2016,"Theft Over",29,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2017,"Assault",137,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2017,"Auto Theft",72,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2017,"Break and Enter",58,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2017,"Robbery",45,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2017,"Theft Over",30,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2018,"Assault",162,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2018,"Auto Theft",118,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2018,"Break and Enter",70,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2018,"Robbery",20,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2018,"Theft Over",48,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2019,"Assault",139,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2019,"Auto Theft",118,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2019,"Break and Enter",73,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2019,"Robbery",21,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2019,"Theft Over",28,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2020,"Assault",143,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2020,"Auto Theft",107,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2020,"Break and Enter",58,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2020,"Robbery",19,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2020,"Theft Over",28,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2021,"Assault",146,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2021,"Auto Theft",119,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2021,"Break and Enter",75,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2021,"Robbery",11,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2021,"Theft Over",29,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2022,"Assault",212,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2022,"Auto Theft",186,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2022,"Break and Enter",86,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2022,"Robbery",43,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2022,"Theft Over",42,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2023,"Assault",301,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2023,"Auto Theft",299,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2023,"Break and Enter",72,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2023,"Robbery",36,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2023,"Theft Over",62,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2024,"Assault",244,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2024,"Auto Theft",267,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2024,"Break and Enter",92,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2024,"Robbery",33,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2024,"Theft Over",56,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2025,"Assault",240,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2025,"Auto Theft",184,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2025,"Break and Enter",62,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2025,"Robbery",57,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"159",2025,"Theft Over",59,"Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"160",2014,"Assault",146,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2014,"Auto Theft",32,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2014,"Break and Enter",43,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2014,"Robbery",9,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2014,"Theft Over",4,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2015,"Assault",129,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2015,"Auto Theft",25,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2015,"Break and Enter",46,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2015,"Robbery",18,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2015,"Theft Over",10,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2016,"Assault",170,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2016,"Auto Theft",31,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2016,"Break and Enter",32,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2016,"Robbery",9,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2016,"Theft Over",5,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2017,"Assault",263,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2017,"Auto Theft",25,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2017,"Break and Enter",43,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2017,"Robbery",17,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2017,"Theft Over",5,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2018,"Assault",413,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2018,"Auto Theft",16,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2018,"Break and Enter",37,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2018,"Robbery",14,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2018,"Theft Over",5,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2019,"Assault",238,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2019,"Auto Theft",42,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2019,"Break and Enter",46,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2019,"Robbery",7,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2019,"Theft Over",15,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2020,"Assault",207,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2020,"Auto Theft",32,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2020,"Break and Enter",35,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2020,"Robbery",3,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2020,"Theft Over",8,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2021,"Assault",266,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2021,"Auto Theft",35,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2021,"Break and Enter",27,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2021,"Robbery",8,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2021,"Theft Over",6,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2022,"Assault",343,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2022,"Auto Theft",67,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2022,"Break and Enter",44,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2022,"Robbery",17,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2022,"Theft Over",11,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2023,"Assault",522,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2023,"Auto Theft",72,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2023,"Break and Enter",34,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2023,"Robbery",7,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2023,"Theft Over",26,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2024,"Assault",868,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2024,"Auto Theft",78,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2024,"Break and Enter",50,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2024,"Robbery",10,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2024,"Theft Over",17,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2025,"Assault",1001,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2025,"Auto Theft",53,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2025,"Break and Enter",32,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2025,"Robbery",10,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"160",2025,"Theft Over",14,"Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"161",2014,"Assault",60,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2014,"Auto Theft",6,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2014,"Break and Enter",12,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2014,"Robbery",1,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2014,"Theft Over",6,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2015,"Assault",77,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2015,"Auto Theft",12,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2015,"Break and Enter",20,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2015,"Robbery",6,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2015,"Theft Over",5,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2016,"Assault",76,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2016,"Auto Theft",10,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2016,"Break and Enter",17,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2016,"Robbery",3,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2016,"Theft Over",11,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2017,"Assault",84,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2017,"Auto Theft",33,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2017,"Break and Enter",15,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2017,"Robbery",6,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2017,"Theft Over",9,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2018,"Assault",79,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2018,"Auto Theft",15,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2018,"Break and Enter",14,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2018,"Robbery",15,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2018,"Theft Over",6,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2019,"Assault",96,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2019,"Auto Theft",25,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2019,"Break and Enter",33,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2019,"Robbery",10,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2019,"Theft Over",4,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2020,"Assault",87,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2020,"Auto Theft",28,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2020,"Break and Enter",21,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2020,"Robbery",8,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2020,"Theft Over",10,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2021,"Assault",101,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"161",2021,"Auto Theft",30,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
